id,prenom,nom,genre,orientation,age,email,username,password,ville,pays,hobby1,hobby2,hobby3,taille,poids
628,Léon,Fischer,Homme,Homosexuel.le,24,léon.fischer.5894.3898@free.fr,LéonFischer22974812,c2e9099c48539ca61532dc544b6004d28db9ccb5bbbbf0ef86626604c725849c,Toulouse,France,jeux vidéo,musique,,198.6,64.9
629,Susanne,Auger,Femme,Hétérosexuel.le,46,susanne.auger.7719.1781@laposte.net,SusanneAuger13747539,49b4d4e276da861fc11593c5cb289d46a8e8d2bd51fba7ab81f8018e0865c785,Nantes,France,photographie,,,166.9,67.6
630,Julien,Dijoux,Homme,Hétérosexuel.le,38,julien.dijoux.3528.2640@ifrance.com,JulienDijoux9313920,6b77bc5fde5b661140cd6364a5bffa1bd93db2a110ac55814250ecf7618cc3a4,Lille,France,photographie,dessin,théâtre,192.4,104.6
631,Élisabeth,Thierry,Femme,Hétérosexuel.le,53,élisabeth.thierry.3157.8415@ifrance.com,ÉlisabethThierry26566155,4cbb74e3cc45f5a3a1fe80288dba84bc56a0bf88815ab25b222416495fcde288,Bordeaux,France,voyage,soirées,animaux,160.4,48.7
632,Élise,Renaud,Femme,Hétérosexuel.le,32,élise.renaud.1364.7554@gmail.com,ÉliseRenaud10303656,8d197110ace82bcb32776834308f29aa05676ed032fa9f02f9f5682890af524c,Bordeaux,France,photographie,,,160.3,74.6
633,Léon,Daniel,Homme,Hétérosexuel.le,21,léon.daniel.9530.5746@hotmail.fr,LéonDaniel54759380,95e14bf9ea93a4378d370231522ed4db61c98f3ebe8755560466fa1656fa02af,Marseille,France,musique,soirées,lecture,190.5,84.6
634,Margot,Petitjean,Non-binaire,Hétérosexuel.le,32,margot.petitjean.8296.1986@voila.fr,MargotPetitjean16475856,c56690a1348f9d74bf9cefde076d53c90219c8323a69c827f33b0724b54dabce,Paris,France,dessin,,,172.6,76.9
635,Audrey,Perrot,Femme,Hétérosexuel.le,18,audrey.perrot.7292.1103@sfr.fr,AudreyPerrot8043076,9f8d89becfc97ae3829da8db690c42b48899dccf4a21d13f452414581ca5c9a0,Paris,France,cuisine,,,164.1,73.5
636,Henriette,Costa,Non-binaire,Autre,31,henriette.costa.3435.6724@tiscali.fr,HenrietteCosta23096940,a943ea15b216ca5e76f9b2000d77892593d5501f9fe3884aedbb701d0d6ee707,Strasbourg,France,sport,animaux,,179.6,74.9
637,Franck,Marty,Homme,Hétérosexuel.le,51,franck.marty.906.1619@hotmail.fr,FranckMarty1466814,76839a933012d63ca20254480512ce967d9361c51833cb606b0abd64ba5d129c,Strasbourg,France,yoga,cinéma,,195.7,90.0
638,Françoise,Royer,Femme,Hétérosexuel.le,29,françoise.royer.6584.4733@free.fr,FrançoiseRoyer31162072,2ed9ab47357a8d24933429f02e17508a13fbcc01118375083da62a98566d58ff,Strasbourg,France,cuisine,lecture,,165.7,67.0
639,Michelle,Lévy,Femme,Hétérosexuel.le,64,michelle.lévy.8187.8657@wanadoo.fr,MichelleLévy70874859,6b6c1d2d0f5fed29b81eec807a71b4c5387cc7006f6a6682368406fc58299160,Nantes,France,sport,,,170.1,78.8
640,Nicolas,Hoareau,Homme,Autre,25,nicolas.hoareau.625.4326@orange.fr,NicolasHoareau2703750,ef3e9013a737d98bc662419f1426ff0e6b06791bfc0e837dba674e8775d5e06f,Marseille,France,jeux vidéo,musique,sport,197.2,79.2
641,Roger,Caron,Homme,Hétérosexuel.le,29,roger.caron.7310.5946@yahoo.fr,RogerCaron43465260,593a3e9c2cf8dd15f8ffade3924da400b61d862ec23d90e9249de84c3830d520,Lille,France,jeux vidéo,,,188.7,70.4
642,Lucas,Duhamel,Homme,Hétérosexuel.le,21,lucas.duhamel.5763.57@voila.fr,LucasDuhamel328491,eded43e5a3d83a390c7a8c0a97b7c79cc34e5568044ce3bd62cd807f5e30a3b1,Marseille,France,soirées,,,174.0,64.0
643,David,Vincent,Homme,Hétérosexuel.le,36,david.vincent.7859.2544@hotmail.com,DavidVincent19993296,cee3dafd8aad5403c9c2bc9abe35936d2a286c12736a6158c61eeb9aa2c12b5f,Winnipeg,Canada,voyage,danse,,170.9,85.8
644,Michel,Guilbert,Homme,Hétérosexuel.le,50,michel.guilbert.8970.908@club-internet.fr,MichelGuilbert8144760,f3db527e0c276d29cdccf34df024376e57d9aa261f48e895da5d29100266e2c3,Toulouse,France,photographie,danse,,166.7,63.8
645,Angela,Benson,Femme,Hétérosexuel.le,53,angela.benson.1319.785@hotmail.com,AngelaBenson1035415,a949e70a749c475f71b9a7eda5630c43add5fc22fc0aa9eed1f34f2f672bc8ea,Birmingham,Royaume-Uni,yoga,lecture,sport,154.5,64.9
646,Jean,Besnard,Homme,Hétérosexuel.le,53,jean.besnard.9642.6772@live.com,JeanBesnard65295624,2810b511abecd1908037ea42c52d2120168bf98574d1ec0f71169b340ca70cd5,Strasbourg,France,théâtre,voyage,,180.5,69.7
647,Jean,Turpin,Homme,Hétérosexuel.le,53,jean.turpin.637.3851@yahoo.fr,JeanTurpin2453087,edfc6cb71392e92f5eafe1426473b76c6f51ef444fc86754f56fa333477fbfaf,Nice,France,cinéma,jeux vidéo,animaux,175.6,92.3
648,Laure,Guichard,Femme,Autre,23,laure.guichard.9643.2946@wanadoo.fr,LaureGuichard28408278,6ecf013a3bbd929474a830bfd32422048aa8669c61f8df1375394211b08a85d8,Paris,France,animaux,,,161.1,80.7
649,Gabriel,Charles,Homme,Homosexuel.le,58,gabriel.charles.614.7358@yahoo.fr,GabrielCharles4517812,3a30cba5e9f18e7a3dd8e9dde2129acf8d73e70cdec8469cbc99124fecd0b325,Lille,France,animaux,,,192.9,103.5
650,Gottfried,Misicher,Homme,Hétérosexuel.le,43,gottfried.misicher.9485.5785@gmx.de,GottfriedMisicher54870725,8d0c486b0918b8a9f86c2fc0d503a0fdd898c042f97165fc60452b4a97dba308,Nuremberg,Allemagne,voyage,,,184.7,100.3
651,Arnaude,Charles,Femme,Hétérosexuel.le,49,arnaude.charles.2566.5091@voila.fr,ArnaudeCharles13063506,f6805a0effcd6ab7f0ba703bf1452b59787fd1f7ddaace4c18057c54596142d3,Nice,France,photographie,lecture,cinéma,158.2,83.8
652,Amélie,Costa,Autre,Autre,34,amélie.costa.2572.2655@noos.fr,AmélieCosta6828660,7b4616f4cad02b95fbf6f531f09b72ef647211067d87af87294e36903ea82cfe,Nice,France,cuisine,randonnée,yoga,177.5,90.7
653,Nath,Peron,Femme,Homosexuel.le,25,nath.peron.8024.8541@tele2.fr,NathPeron68532984,48d4d54ab6356ec9d9d26de6d916bd4061a18364be3751ada3355bf5107b9c92,Marseille,France,cuisine,,,178.8,83.2
654,Alix,Rivière,Femme,Hétérosexuel.le,39,alix.rivière.3561.9344@tiscali.fr,AlixRivière33273984,8540109199e014627d83d5520901cadbbe9e7198e2cdf3a4d07b9b53dcc60647,Lille,France,yoga,jeu de société,cinéma,168.5,52.6
655,Matthieu,Salmon,Homme,Homosexuel.le,62,matthieu.salmon.9190.5105@tiscali.fr,MatthieuSalmon46914950,da478395558b7e2e93ec1a9998805e334ae37318b4ade102feb1ffcb2140186f,Nice,France,jeu de société,sport,randonnée,198.6,64.2
656,Harriet,Rhodes,Femme,Hétérosexuel.le,65,harriet.rhodes.8886.3526@gmail.com,HarrietRhodes31332036,19be7e06a2a4e89d77ae6c30b420606004b05c03711b93eb4e38a7854ef59a05,Cambridge,Royaume-Uni,théâtre,lecture,photographie,166.0,51.9
657,Alfred,Didier,Homme,Hétérosexuel.le,50,alfred.didier.4222.8468@club-internet.fr,AlfredDidier35751896,5ac6e83063e257cdc2ba49beff2ea535a0607bcf3bc824e7ecea8f1df064577c,Nantes,France,cuisine,,,169.0,84.5
658,Josette,Poirier,Femme,Hétérosexuel.le,18,josette.poirier.9774.7409@dbmail.com,JosettePoirier72415566,b728c8d9ea2cce61de7b8b899ed4babc5fbb8c865ec4acf50e5b824892b24a9b,Bordeaux,France,randonnée,soirées,photographie,168.9,52.0
659,Joseph,Louis,Homme,Hétérosexuel.le,23,joseph.louis.2785.1648@club-internet.fr,JosephLouis4589680,b03f6758b8a4df0ab2bf765fc8f39e4e8391ea55f357280607ae46f776ec6877,Marseille,France,dessin,,,196.9,80.9
660,Robert,Lemaître,Autre,Hétérosexuel.le,55,robert.lemaître.1456.3880@free.fr,RobertLemaître5649280,01aefccc2be11f672c9e2c33f6b542279451ef5b6c727852217047b298176817,Lille,France,soirées,yoga,,167.2,77.6
661,Léon,Foucher,Homme,Autre,56,léon.foucher.7986.7211@free.fr,LéonFoucher57587046,affd89621c30b34948b4569b606874d1d07f5b00718a4d643c846e68db3ddd3c,Nice,France,voyage,cinéma,,193.9,89.8
662,Bertrand,Leblanc,Homme,Hétérosexuel.le,59,bertrand.leblanc.5302.7493@club-internet.fr,BertrandLeblanc39727886,8a1c1d7632f48e93f07a369e5fe028fe61babf41ebd08c226b9dd01fab497c76,Toulouse,France,yoga,sport,,188.9,94.6
663,Lucie,Chauvin,Femme,Hétérosexuel.le,51,lucie.chauvin.1606.6382@yahoo.fr,LucieChauvin10249492,3554c6d3abbbc77bf0267d9bd2d43754b36325952b873423bec3f47d3b413a1e,Bordeaux,France,randonnée,sport,,151.8,66.2
664,Franck,Nicolas,Homme,Hétérosexuel.le,65,franck.nicolas.9698.4726@club-internet.fr,FranckNicolas45832748,357633f02211f0743dd0c991f97374ac5affe4026da33b081073314897a6ce7a,Toulouse,France,yoga,danse,,180.0,87.8
665,Brigitte,Da Silva,Femme,Hétérosexuel.le,32,brigitte.da silva.4523.6579@tele2.fr,BrigitteDa Silva29756817,67dc48d33ad5c1c2f1fdfd313f50e7058bef28a28655b586117ddb0528f67f94,Nantes,France,voyage,jeu de société,soirées,172.1,51.7
666,Anouk,Bouchet,Femme,Hétérosexuel.le,20,anouk.bouchet.5024.9128@yahoo.fr,AnoukBouchet45859072,eb54eb50ff6ce224a94b3bb4a9b0da237c325947e9d12856bd9d842b8d32c093,Bordeaux,France,animaux,musique,voyage,150.4,89.4
667,Louis,Weber,Homme,Autre,28,louis.weber.1566.7995@noos.fr,LouisWeber12520170,9bd81d082a0068067488ae02426b82f7f23bca5dc58d60fafe5bc0891353ce67,Nice,France,danse,jeu de société,théâtre,170.9,76.6
668,Arnaude,Gosselin,Non-binaire,Hétérosexuel.le,39,arnaude.gosselin.7394.6110@hotmail.fr,ArnaudeGosselin45177340,b1e87cec42a25944878d0dc458ed46c29ce9469a5a068860f7e7854bad3f6e5a,Strasbourg,France,danse,lecture,cinéma,179.8,95.1
669,Elladio,Michelangeli,Homme,Hétérosexuel.le,56,elladio.michelangeli.3411.6209@libero.it,ElladioMichelangeli21178899,a764509c3a51b70b4767b6bc72240f308c5a2741545a21b2804d8dc86dec7f4e,Florence,Italie,voyage,théâtre,musique,165.6,80.0
670,Noël,Lefèvre,Homme,Hétérosexuel.le,65,noël.lefèvre.5112.6175@hotmail.fr,NoëlLefèvre31566600,e801b5df8e307fd445d0a7e9ee9cbb95c1b2366a2a296322b1540938051af59b,Toulouse,France,théâtre,sport,yoga,179.5,108.0
671,Nathalie,Fleury,Femme,Hétérosexuel.le,47,nathalie.fleury.5416.3544@hotmail.fr,NathalieFleury19194304,3d6e34b9b7cd6af856202e4191d3cd8f2bb95c125d1c50f5b7747b03c4a0bafe,Nantes,France,randonnée,cinéma,voyage,165.5,51.7
672,Juliette,Fouquet,Femme,Hétérosexuel.le,50,juliette.fouquet.7072.6014@voila.fr,JulietteFouquet42531008,26299da72e8677a834fd5409c87d0a18bb14b6762073449ecf54a385337297cd,Bordeaux,France,dessin,,,169.2,48.5
673,Léon,Blin,Homme,Hétérosexuel.le,65,léon.blin.2529.6834@bouygtel.fr,LéonBlin17283186,ec1dc1e9e6157277ee26102b1b00ced963f18e2906ce62cbc3f58955a2ec69ac,Paris,France,soirées,jeu de société,photographie,196.4,79.6
674,Bertold,Etzler,Homme,Homosexuel.le,21,bertold.etzler.6117.1161@googlemail.com,BertoldEtzler7101837,317414c88b566e2c373aa163aa1c6fdefd21430691826c0ad0727c53902f0e95,Stuttgart,Allemagne,jeux vidéo,danse,,190.5,109.0
675,Luce,Collet,Femme,Hétérosexuel.le,28,luce.collet.1747.8776@free.fr,LuceCollet15331672,d8265f88c10ce47192bf522c0c94a234e852ff17a75c41a41206dd7685bafcc7,Paris,France,jeux vidéo,danse,,161.1,83.1
676,Honoré,Bernier,Non-binaire,Hétérosexuel.le,64,honoré.bernier.5946.5944@sfr.fr,HonoréBernier35343024,693d83ef87a42c136a4ff6bc838cb20ce73db62a3968356fabcafb73199ebb65,Lyon,France,photographie,dessin,,174.1,62.3
677,Hortense,Peltier,Non-binaire,Hétérosexuel.le,25,hortense.peltier.3264.9429@laposte.net,HortensePeltier30776256,e6a644023c7ca6da73391c06024644da2638c138d8be55207a45f6fa6564e241,Montpellier,France,jeu de société,voyage,,169.6,58.3
678,Ottavio,Iannotti,Non-binaire,Hétérosexuel.le,47,ottavio.iannotti.5618.663@libero.it,OttavioIannotti3724734,2d839c0f1facbe73440049ddc8cbcd787857acef11556309e09159d4767ae1ca,Turin,Italie,jeu de société,dessin,,194.1,59.4
679,Julie,Picard,Femme,Hétérosexuel.le,19,julie.picard.944.4769@club-internet.fr,JuliePicard4501936,b3bd43307c83a8fbce850a9baa8c30a558cc8e10fa45f8fc7e798e89c333e214,Nantes,France,animaux,lecture,,163.3,52.1
680,Joseph,Pires,Homme,Homosexuel.le,61,joseph.pires.297.4399@wanadoo.fr,JosephPires1306503,84e786bae9625ce3ea581ac0121862de797679afa613ec545de2de352ff4f521,Montpellier,France,randonnée,théâtre,voyage,165.9,80.8
681,Gabriel,Antoine,Homme,Hétérosexuel.le,25,gabriel.antoine.834.8614@hotmail.fr,GabrielAntoine7184076,e5f19883826c2fc5f92432ae985ab44feb1680a536d72d1f632662f4727c4f09,Lyon,France,musique,randonnée,,189.8,86.2
682,Émile,Breton,Homme,Hétérosexuel.le,45,émile.breton.672.2176@wanadoo.fr,ÉmileBreton1462272,6370bc9974037aad10ae390e477d58d9329e1aa3672c225d062fbdb42fc3bdee,Bordeaux,France,danse,animaux,lecture,187.0,93.1
683,Élodie,Sanchez,Femme,Autre,35,élodie.sanchez.5030.197@free.fr,ÉlodieSanchez990910,24ff830b1e75f5735f05c1ac5e8dfae64fb0b74bd2403ca40bad833a0ae11ae2,Marseille,France,animaux,cuisine,théâtre,169.1,48.5
684,Antoine,Lebrun,Homme,Hétérosexuel.le,39,antoine.lebrun.8390.1734@tele2.fr,AntoineLebrun14548260,fec1296c40e08b3d728387ad1149ca901d44dc73fcf0b4b358f834ac0af8d685,Paris,France,dessin,jeu de société,yoga,185.7,89.2
685,Andrée,Vincent,Femme,Hétérosexuel.le,27,andrée.vincent.8864.1491@yahoo.fr,AndréeVincent13216224,5f36b6a2e62dee7195a91dfbd0736851321e5511b7c5f53bbc848924fad77fbd,Montpellier,France,cinéma,voyage,,178.2,79.5
686,Benjamin,Parent,Homme,Hétérosexuel.le,41,benjamin.parent.621.5059@club-internet.fr,BenjaminParent3141639,ed6dde972fe8a32dbaf81b33ad67b91497f43f9e64a7e1f4e595a7dae24b5356,Nantes,France,jeux vidéo,soirées,,192.5,93.4
687,Marc,Antoine,Homme,Autre,65,marc.antoine.4110.2759@laposte.net,MarcAntoine11339490,3c3d7182c33ebe1adc012ba9bfbf54a82bbf48e197186eb583c2bffa8d0b26a4,Lyon,France,animaux,jeux vidéo,,184.8,108.5
688,Martin,Coulon,Homme,Hétérosexuel.le,26,martin.coulon.8541.9339@live.com,MartinCoulon79764399,2e4ec52df09e328245eb2998b67ff5193d4767775f3d9dedcf37f9eda7d3aed2,Nantes,France,lecture,yoga,voyage,187.4,69.8
689,Thérèse,Pasquier,Femme,Hétérosexuel.le,33,thérèse.pasquier.259.6218@tele2.fr,ThérèsePasquier1610462,b611ac626cbdbb3c72630e6c79804dfe7786b4b2651e7bcfebd58bf99e1f2899,Toulouse,France,musique,photographie,jeux vidéo,166.5,88.4
690,Christelle,Vincent,Femme,Hétérosexuel.le,36,christelle.vincent.9097.9719@club-internet.fr,ChristelleVincent88413743,a5baf06348beeee1297af1d60297166ae3266bc01c537cb3f4e1155c73612a38,Marseille,France,cuisine,,,175.2,57.9
691,Paul,Dupont,Homme,Autre,23,paul.dupont.3723.5728@gmail.com,PaulDupont21325344,8d7a4ff6b0df3f37bd679e0af242f82eb56b78e44f8d95a815142af67c93a68a,Paris,France,musique,théâtre,photographie,167.3,79.2
692,Marianne,Seguin,Femme,Autre,35,marianne.seguin.4904.5307@orange.fr,MarianneSeguin26025528,d4b58f59d7cdc3b645cdb6a6bd5590779366bb6a94ea4633d4e8ea07d131eff5,Nice,France,théâtre,,,181.1,82.9
693,Susan,Girard,Femme,Homosexuel.le,22,susan.girard.371.5437@bouygtel.fr,SusanGirard2017127,02af6471269c28991800af535ff0a34472ba5ed582ab3d0a1b98d79e47e45616,Montpellier,France,photographie,dessin,danse,158.7,77.8
694,Madeleine,François,Femme,Hétérosexuel.le,25,madeleine.françois.996.8698@dbmail.com,MadeleineFrançois8663208,d56aba96ea2e716953832fddb4c41109f118307f0c3155b34a85d64248e333fa,Toulouse,France,lecture,,,176.4,70.1
695,Marguerite,David,Femme,Hétérosexuel.le,49,marguerite.david.1208.4589@tiscali.fr,MargueriteDavid5543512,4cec8d6ea91935741e63ea7f029abb600583c091e92137b45385e9eebc0756b0,Lyon,France,jeu de société,musique,jeux vidéo,184.4,72.1
696,Roland,Mallet,Homme,Homosexuel.le,25,roland.mallet.449.7156@tiscali.fr,RolandMallet3213044,6d6b63e15e65d2af66b09c91a26effd506b49e0cfdf35f408a185336cc90d392,Paris,France,cinéma,animaux,,171.5,77.4
697,Guy,Barbier,Homme,Hétérosexuel.le,18,guy.barbier.5599.6851@club-internet.fr,GuyBarbier38358749,4a9af297f4df4286ea7b7e3951b918494d69d16e005d4e0fe7675693f46b9534,Nantes,France,animaux,,,179.9,66.2
698,Monique,Fouquet,Femme,Hétérosexuel.le,44,monique.fouquet.8070.7155@live.com,MoniqueFouquet57740850,f57f5a718ce369d3cd35e9de6c9a86a712f91f183bba7ef255ad2e72e6293f92,Paris,France,danse,soirées,théâtre,181.9,81.5
699,Charlotte,Masse,Femme,Hétérosexuel.le,24,charlotte.masse.283.1478@live.com,CharlotteMasse418274,53bafbdf10e4374d7faeb26b98b42b9d097a18c0a733607aadfb4c25b48d46bf,Lille,France,lecture,voyage,,158.3,79.5
700,Auguste,Bousquet,Homme,Hétérosexuel.le,61,auguste.bousquet.2398.484@dbmail.com,AugusteBousquet1160632,54a04386f9d602996bd0994c2013390042e6d7ecd52853748bcd14149a1411f4,Toulouse,France,voyage,,,179.9,76.5
701,Christophe,Boucher,Homme,Hétérosexuel.le,32,christophe.boucher.8866.4510@yahoo.fr,ChristopheBoucher39985660,9ec2c9635f141ee2d58fc8f13d0adafb4f28ba1dcd9f1ab6faa46e7623b51a32,Nice,France,randonnée,,,174.2,100.0
702,Vincent,Rocher,Homme,Autre,26,vincent.rocher.4282.3968@gmail.com,VincentRocher16990976,59f2209bb563f9b1cc9931e47f589a714c266116a6fc76a0cb07f94f7753b80a,Strasbourg,France,danse,sport,,184.9,65.7
703,Frédérique,Royer,Femme,Hétérosexuel.le,59,frédérique.royer.1090.7427@sfr.fr,FrédériqueRoyer8095430,f69efa022dab9e0a351fccf75d9122b8f0d801481f6f0bfa8762406612c876e9,Marseille,France,animaux,sport,,184.3,59.7
704,Louis,Vidal,Homme,Hétérosexuel.le,27,louis.vidal.8501.7940@tiscali.fr,LouisVidal67497940,45da81e3f1553ad3d72b0a466d7ecc0997411567526767e388e664cadbfe89ae,Nice,France,yoga,,,180.1,79.6
705,Jeanne,Laporte,Non-binaire,Hétérosexuel.le,54,jeanne.laporte.741.1664@voila.fr,JeanneLaporte1233024,3cdcc7ad8d2bd72047148e53f0ddb97192fc9db1610ac1a6b8988f0840754116,Paris,France,yoga,,,163.3,74.1
706,Alphonse,Bègue,Homme,Hétérosexuel.le,46,alphonse.bègue.9280.6919@noos.fr,AlphonseBègue64208320,882155c337395e2ae072c036b5f3c93263697b2c8bf9acb4ca3e34ce323c17ad,Lyon,France,théâtre,soirées,lecture,173.7,97.4
707,André,Rodrigues,Homme,Hétérosexuel.le,61,andré.rodrigues.5162.2248@sfr.fr,AndréRodrigues11604176,c9111d4b2180e4a551dbb6f5e8d1b8727dcbd5d278c5541f6b5afa3dd64b74d6,Paris,France,jeu de société,jeux vidéo,,193.7,102.5
708,André,Riou,Homme,Hétérosexuel.le,50,andré.riou.829.2506@ifrance.com,AndréRiou2077474,ec143381e9e1c3db6bf5702fdf9f61128054081a49fa5f2c0fae85586bfb8de6,Lyon,France,yoga,lecture,,173.6,60.5
709,Étienne,Rocher,Homme,Hétérosexuel.le,20,étienne.rocher.6155.2362@gmail.com,ÉtienneRocher14538110,28a4cc2700cf6610414020e1d31043b716edfa1f05ea4b7ae44855800c2d1b70,Marseille,France,danse,cinéma,,181.3,86.4
710,Margaret,Boulanger,Femme,Hétérosexuel.le,49,margaret.boulanger.8207.8711@ifrance.com,MargaretBoulanger71491177,0ad2cd1391ea2211c0d52ecddd947de71378dae8165d1ee20eddc485c8e22330,Paris,France,voyage,jeux vidéo,musique,166.9,46.7
711,Renée,Aubry,Femme,Autre,59,renée.aubry.2633.9448@wanadoo.fr,RenéeAubry24876584,532118c7def2a5097d82ce0f65f3123c445a644cd2aca9e341a3f09191df064a,Paris,France,sport,,,165.0,65.5
712,Karsten,Wagenknecht,Homme,Hétérosexuel.le,38,karsten.wagenknecht.3733.7735@yahoo.de,KarstenWagenknecht28874755,ce1261eb72498092197b16e7a2af5659c1ab5f805bfc531f6a71353332e717e5,Munich,Allemagne,animaux,musique,dessin,178.6,93.9
713,Claudine,Bertin,Femme,Homosexuel.le,22,claudine.bertin.4119.2930@ifrance.com,ClaudineBertin12068670,27fffed2a9e08e2355c275aa9c8e4e846ba534ad879880b6f6d70e46e65228d6,Montpellier,France,musique,randonnée,jeux vidéo,175.3,88.3
714,Isabelle,Pons,Femme,Homosexuel.le,23,isabelle.pons.6593.7259@free.fr,IsabellePons47858587,4a73a3cfad882769e44151800e024426b6b6ddc957535f042bb05cb3ff4f3933,Nice,France,danse,,,161.8,80.0
715,Chelsea,Carey,Non-binaire,Hétérosexuel.le,43,chelsea.carey.6223.5790@outlook.com,ChelseaCarey36031170,55f50555c44f2efd76c9754f80f4f0fcdd5ab88fa3200a00d23fd5aadebe6eed,Cambridge,Royaume-Uni,théâtre,lecture,,153.3,50.3
716,Nathalie,Blin,Femme,Hétérosexuel.le,34,nathalie.blin.6929.3757@gmail.com,NathalieBlin26032253,5fc0ed581fbbf3faaa5a6dd9cadb2a329e04f3a90dcef3e4fe085076dc614a0c,Bordeaux,France,musique,,,166.5,73.4
717,Jacqueline,Perez,Femme,Hétérosexuel.le,53,jacqueline.perez.8397.1008@free.fr,JacquelinePerez8464176,5a474c75082074d25a9c55d21561d2f7aea276c2ae442773085a4a7cd65c0a6f,Montpellier,France,jeux vidéo,théâtre,,165.8,77.9
718,Adrienne,Nicolas,Femme,Hétérosexuel.le,18,adrienne.nicolas.3480.4113@voila.fr,AdrienneNicolas14313240,d45a283bfc0b73ec7c718d84737072c79cb29355002073936daff22036c1e643,Lyon,France,jeu de société,danse,,164.3,54.5
719,Adrienne,Becker,Femme,Hétérosexuel.le,58,adrienne.becker.2610.4553@noos.fr,AdrienneBecker11883330,3955f24c9a4a24a7f33f820b23cc2d1e74f8d529c1159330915632d0c3154ee1,Toulouse,France,musique,jeu de société,,172.6,49.4
720,Noémi,Lefebvre,Femme,Homosexuel.le,51,noémi.lefebvre.4735.9300@voila.fr,NoémiLefebvre44035500,019bc5965e1bf3c52d67de6cad20757470a8b678cb2b16d1077059a36ea5be35,Nantes,France,jeu de société,cuisine,voyage,179.9,57.4
721,Adrienne,Grégoire,Femme,Hétérosexuel.le,26,adrienne.grégoire.5604.459@tele2.fr,AdrienneGrégoire2572236,eb9ac1c4e3afb14506239f97ee8f34c0ab79d91dd99e1698a1c33b5aefab06f0,Nantes,France,théâtre,,,180.0,60.7
722,Philippe,Pereira,Non-binaire,Hétérosexuel.le,55,philippe.pereira.731.9612@free.fr,PhilippePereira7026372,f355dac8d6c096723612f605428531c9e0255d2ff71667260e1d2242dccc30dd,Lyon,France,randonnée,,,158.1,62.9
723,Claudine,Guyon,Femme,Hétérosexuel.le,41,claudine.guyon.6860.4817@voila.fr,ClaudineGuyon33044620,814cb210f750156f5174a2e8da95ef274bd56832d85516f1f64750511c000b3c,Strasbourg,France,jeux vidéo,,,157.4,71.5
724,Barry,Gilbert,Homme,Hétérosexuel.le,19,barry.gilbert.9841.7292@gmail.com,BarryGilbert71760572,f6270c0c860273b7a7e4aa53427d2e3ab89b5dffa6bca92229639829caa7dd0e,Glasgow,Royaume-Uni,jeu de société,théâtre,danse,183.9,67.2
725,Auguste,Pascal,Homme,Hétérosexuel.le,40,auguste.pascal.2907.3085@yahoo.fr,AugustePascal8968095,8ee2addf4bea68581a6d960d4a100ce73a6f82a81fa1620c83423a7efdec5f6b,Marseille,France,danse,lecture,soirées,188.6,100.9
726,Nathalie,Bonnin,Femme,Hétérosexuel.le,29,nathalie.bonnin.6080.821@dbmail.com,NathalieBonnin4991680,04a1f91e14fe1295737956eb9daf7b034fbcf24dcdd5129e0c2fbe983c252890,Lille,France,cinéma,jeu de société,voyage,156.6,56.2
727,Lorraine,Evrard,Autre,Hétérosexuel.le,34,lorraine.evrard.9415.8158@free.fr,LorraineEvrard76807570,6125a70a49203fb3f5804c3e6d74cee4193133ad490e2425345f88fb1107a12f,Montpellier,France,jeu de société,yoga,soirées,178.8,72.1
728,Marc,Michel,Homme,Hétérosexuel.le,40,marc.michel.2656.6024@voila.fr,MarcMichel15999744,e79b096872760324fdbcdcd8ac7473b7b7e46e24bfac57ae7ad8e3b5094d902a,Nantes,France,jeux vidéo,,,189.1,83.4
729,Laure,Lamy,Femme,Homosexuel.le,60,laure.lamy.8974.3814@hotmail.fr,LaureLamy34226836,64389decbf8800165b1b18ef850387cd11361b39cacb2e00a7280f5e8484763a,Toulouse,France,sport,,,162.3,72.7
730,Martin,Delattre,Homme,Hétérosexuel.le,52,martin.delattre.5517.4226@wanadoo.fr,MartinDelattre23314842,cbb9d005cc08282959d1b8e46a13a9907d4d049dfddd880ff62e83a7b0a052b7,Marseille,France,sport,,,172.8,79.3
731,Constance,Parent,Femme,Hétérosexuel.le,26,constance.parent.1548.6437@hotmail.fr,ConstanceParent9964476,c937cc5d500ea6de4464b517e04caa87b977d3bb05b0dd523fdb55629aea7c21,Paris,France,lecture,jeu de société,théâtre,163.5,81.9
732,Michèle,Jacques,Femme,Homosexuel.le,53,michèle.jacques.1811.5931@live.com,MichèleJacques10741041,8f0304f497116100462aeaeeac7f9916502ed63447c9b642031a906954cd823a,Lille,France,cuisine,jeu de société,,159.0,80.0
